cell_id,lat,lon,depth_km,Degree,Betweenness,Closeness,PageRank,community
78_93_1,42.80881521219916,13.13281451405475,10.0,0.11464448793215916,0.054081938395560164,0.427988134705985,0.02043595751384008,1
96_98_1,43.150775,15.3484,10.0,0.001304631441617743,9.900668489507453e-05,0.310748492373182,5.037328305694393e-05,6
103_34_1,37.4055,15.652999999999999,10.0,0.00032615786040443573,0.0010010196006197437,0.23718717363555486,3.370890313698086e-05,6
96_25_1,36.64383333333333,14.781116666666668,10.0,0.0009784735812133072,0.00022241816150734162,0.3046653748695782,5.6348103688990875e-05,2
97_98_1,43.148,15.509800000000002,10.0,0.0008153946510110893,9.633228015971399e-05,0.28031359283216384,4.349101412098252e-05,2
102_56_25,39.345,15.659,250.0,0.00016307893020221786,8.857866677326393e-09,0.21895699059113388,1.9695379192337544e-05,2
81_96_0,43.07715,13.492650000000001,0.0,0.0032615786040443573,0.00014880358391285625,0.30073565473271213,0.0001355531175317094,2
59_111_1,44.494,10.849499999999999,10.0,0.00032615786040443573,8.15896991057267e-05,0.25508018053620085,2.2685624461908097e-05,2
98_42_1,38.139893779904305,15.136773205741626,10.0,0.02128180039138943,0.007186091112065225,0.3682329980483411,0.0012020704537785347,5
92_66_1,40.33988,14.61446,10.0,0.0008153946510110893,3.7193131766704783e-06,0.2983941605839416,4.0416063295203294e-05,2
59_106_0,44.0733,10.881020000000001,0.0,0.0016307893020221786,0.0010976803364867158,0.292920607623961,7.688121795174098e-05,5
66_107_1,44.10061666666667,11.684750000000001,10.0,0.0009784735812133072,0.00011017269242762045,0.31501078804068633,4.5774057327221935e-05,10
74_96_1,43.113,12.657855102040816,10.0,0.007093933463796477,0.001734950039008652,0.3456108214738622,0.00031750991785438364,13
75_83_0,41.90875,12.722916666666668,0.0,0.0009784735812133072,1.2149459427462367e-05,0.2894774111315678,4.879661830027057e-05,5
81_135_1,46.58014,13.79256,10.0,0.0008153946510110893,8.613681761722015e-05,0.2910368067585847,4.181617346157488e-05,2
78_91_1,42.6423620614035,13.13828596491228,10.0,0.040769732550554466,0.014265482902006497,0.39661082724273977,0.0023220079876848138,1
96_46_23,38.509100000000004,14.904499999999999,230.0,0.00032615786040443573,5.067162081875519e-07,0.28467966573816156,2.2687270012338126e-05,7
